Date,DWCF,AD09X,MXEF,LBUSTRUU,BNDGLB,STCGUSRE,SREITGL,SPGTIND,SPGSCI,HFRXAR,SPLPEQTY,TRVCI,IADMGOLD,SPVXSTR,SPX,MXUSMC,RTY,ASX,MXEU,TPX,MXASJ,NDEUCHF,IDCOTCTR,CY00,IBOXIG,U0A0,SPBDU1ST,GUKG10,GECU10YR
29/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/12/2012,14834.88,381.41,1055.2,1844.39,376.06,246.4,154.25,2056.96,646.58,954.86,97.08,1818.5,727.15,3235.67,1426.19,988.2,849.35,3093.41,96.31,,547.72,376.546,97.0768,243.275,235.1317,475.075,237.61,1.828,1.316
01/01/2013,,,1055.76,,376.06,246.4,154.25,2056.96,,,97.08,,723.29,,,,,,96.31,,548.11,376.546,,,,,,1.828,1.316
02/01/2013,15213.77,388.5,1078.16,1840.4,375.18,249.43,156.28,2097.48,652.56,955.92,99.26,1886.15,732.36,2887.23,1462.42,1011.31,873.419,3159.65,98.22,,559.7,388.898,96.7167,242.618,234.549,475.136,236.752,1.988,1.442
03/01/2013,15192.27,387.56,1082.68,1836.93,374.2,249.45,155.72,2095.07,650.05,957.08,99.38,1866.54,722.5,2931.86,1459.37,1011.99,872.605,3170.26,98.76,,561.46,392.265,96.4798,242.217,234.3489,475.169,235.965,2.073,1.479
04/01/2013,15276.01,388.45,1077.9,1836.38,373.1,250.54,156.15,2097.99,646.71,954.67,100.14,1860.03,719.81,2859.73,1466.47,1019.06,879.153,3191.1,99.12,888.51,559.4,391.472,96.4262,242.252,233.7639,474.942,234.183,2.119,1.536
05/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/2013,15229.39,388.26,1075.76,1837.68,373.72,251.17,156.41,2084.7,648.69,954.4,100.41,1863.33,715.57,2794.85,1461.89,1015.71,875.799,3180.95,98.68,881.06,558.32,391.339,96.486,242.584,234.3447,475.451,235.396,2.085,1.515
08/01/2013,15184.72,386.71,1069.86,1839.28,374.26,250.63,155.85,2077.05,650.18,955.96,100.35,1862.97,720.66,2788.99,1457.15,1012.63,874.696,3173.14,98.54,871.88,554.95,385.474,96.618,242.939,234.7258,476.607,235.89,2.028,1.491
09/01/2013,15234.78,388.22,1073.03,1840.38,374.01,251.45,156.34,2081.4,649.31,954.46,100.71,1882.37,720.11,2785.11,1461.02,1017.73,879.507,3195.92,99.22,879.05,556.53,387.75,96.7235,243.182,234.7366,477.532,236.621,2.024,1.477
10/01/2013,15335.36,391.74,1076.99,1838,373.96,251.62,156.87,2093.96,653.11,956.27,101.51,1887.01,727.13,2725.24,1472.12,1022.64,881.239,3198.28,98.94,889.02,559.73,390.235,96.5859,242.85,234.4771,477.62,235.751,2.098,1.56
11/01/2013,15336.16,393.54,1073.04,1839.47,374.22,251.49,156.85,2094.33,649.58,954.87,102.02,1897.71,722.13,2709.41,1472.05,1021.64,880.775,3209.56,98.82,898.69,557.97,387.385,96.664,243.087,234.5943,478,235.475,2.082,1.583
12/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/01/2013,15325.89,393.04,1080.71,1840.51,374.31,252.05,157.25,2087.16,655.19,956.54,102.06,1892.41,724.35,2700.85,1470.68,1022.23,880.096,3201.96,98.47,,561.15,391.338,96.7295,243.241,234.8634,478.529,236.446,2.036,1.551
15/01/2013,15354.57,393.57,1073.48,1841.61,374.83,253.44,157.99,2091.47,652.18,953.65,102.09,1880.42,729.54,2677.66,1472.34,1027.04,884.604,3206.79,98.47,906.22,559.16,390.945,96.8397,243.439,234.651,478.989,237.316,2.023,1.509
16/01/2013,15348.91,391.52,1071.21,1841.59,374.74,252.94,157.78,2083.5,653.31,955.45,101.7,1881.59,731.79,2626.82,1472.63,1025.58,882.314,3200.49,98.49,888.11,556.85,389.2,96.848,243.416,234.6482,479.963,236.665,1.998,1.565
17/01/2013,15441.67,393.27,1073.15,1838.16,373.8,253.61,157.82,2091.19,658.21,956.78,102.29,1890.2,735.3,2657.88,1480.94,1034.74,890.359,3216.23,98.92,890.46,555.99,387.202,96.6361,242.839,233.8668,479.746,236.185,2.041,1.607
18/01/2013,15491.3,393.2,1080.74,1840.16,374.13,254.64,158.16,2091.88,660.83,955.38,102.89,1880.65,734.07,2487.85,1485.98,1038.7,892.8,3229.55,98.8,911.44,561.96,393.483,96.7642,243.241,234.1926,479.894,236.83,2.011,1.555
19/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/01/2013,,394.01,1078.05,,373.73,254.64,158.15,2096.26,,,103.05,,736.08,,,,,3243.3,99.06,905.16,560.37,393.841,,243.326,,480.068,,2.055,1.593
22/01/2013,15568.19,394.53,1079.07,1841.16,374.48,256.15,158.8,2104.53,664.07,954.05,103.52,1877.86,737.19,2379.85,1492.56,1045.43,899.238,3241.28,99.03,901.15,561.46,395.424,96.8389,243.448,234.4343,480.16,236.913,2.019,1.572
23/01/2013,15583.92,393.46,1076.53,1841.08,374.5,256.06,158.65,2099.88,661.98,953.97,103.22,1894.18,734.25,2321.75,1494.81,1044.4,896.704,3248.62,99.23,887.79,560.03,394.332,96.8341,243.427,234.5388,480.374,236.791,1.99,1.544
24/01/2013,15595.04,394.8,1072.26,1840.12,373.79,256.46,158.72,2100.62,664.22,955.03,103.77,1864.52,726.72,2354.36,1494.82,1049.73,900.191,3283.1,99.45,897.62,557.21,391.37,96.7967,243.319,234.4693,480.293,236.228,2.01,1.572
25/01/2013,15687.59,397.21,1069.12,1833.16,372.69,258.12,159.47,2110.11,662.75,953.24,104.45,1891.43,722.75,2373.84,1502.96,1058.74,905.236,3294.38,99.75,917.09,554.47,388.234,96.3732,242.252,233.3242,479.48,236.037,2.056,1.636
26/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2013,15663.72,396.13,1062.06,1831.99,,258.64,159.51,2110.47,665.33,954.22,104.42,1898.74,721.21,2437.68,1500.18,1056.05,906.715,3299.04,99.63,913.78,551.71,390.311,96.2913,241.985,232.7495,478.973,234.74,2.104,1.693
29/01/2013,15726.21,398.63,1069.88,1831.03,372.09,259.01,159.9,2121.54,670.51,954.19,104.92,1881.69,724.45,2358.12,1507.84,1058.26,907.313,3317.97,100.01,920.76,555.3,391.179,96.2659,241.808,232.4423,478.581,235.096,2.087,1.69
30/01/2013,15655.46,399.66,1068.2,1830.06,371.89,256.76,159.31,2125.74,675.94,953.03,104.44,1879.12,730.18,2518.02,1501.96,1054.31,896.911,3308.56,99.44,934.67,558.16,394.164,96.2158,241.436,231.849,478.174,234.296,2.114,1.711
31/01/2013,15635.36,398.36,1069.01,1831.49,372.12,255.02,158.93,2117.68,675.37,957.4,105.36,1878.42,724.56,2494.5,1498.11,1055.23,902.087,3287.38,98.9,940.25,556.41,392.076,96.3041,241.511,232.1121,478.301,235.384,2.097,1.68
01/02/2013,15789.94,400.66,1072.82,1829.97,371.98,256.48,159.59,2130.63,679.05,956.98,106.51,1907.73,726.16,2420.72,1513.17,1064.3,911.199,3327.24,99.18,942.65,555.91,392.978,96.2092,241.219,232.0199,478.486,235.799,2.097,1.672
02/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2013,15609.04,396.03,1072.73,1832.85,371.53,255.88,158.97,2106.54,673.87,956.68,105.41,1855.72,729.24,2531.19,1495.71,1053.82,899.278,3278.93,97.7,955.75,558.63,392.804,96.3687,241.532,232.2373,478.643,235.983,2.078,1.611
05/02/2013,15766.29,394.59,1067.61,1830.17,370.65,255.37,158.64,2106.97,676.7,958.05,105.64,1897.21,728.48,2452.34,1511.29,1063.91,908.215,3297.17,98.27,939.7,552.65,384.952,96.2104,241.073,231.7045,478.462,234.796,2.12,1.651
06/02/2013,15785.12,396.05,1063.75,1833.19,371.07,256.06,159.07,2113.57,676.14,957.51,106.02,1881.3,730.77,2412.23,1512.12,1067.46,911.286,3306.27,97.87,968.82,552.89,386.168,96.3887,241.568,232.1194,478.749,235.337,2.096,1.63
07/02/2013,15753.96,393.37,1059.56,1833.94,371,255.12,158.48,2105.08,674.01,958.39,105.06,1880.77,727.98,2410.55,1509.39,1063.91,908.1,3275.65,97.62,969.18,550.9,382.755,96.4516,241.796,232.5064,478.969,235.864,2.104,1.604
08/02/2013,15847.36,395.82,1060.87,1833.16,370.88,257.38,159.5,2112.85,678.14,957.78,106.26,1911.81,726.43,2362.83,1517.93,1071.48,913.67,3294.27,98.79,957.35,551.47,382.653,96.4273,241.777,232.3401,479.018,235.372,2.095,1.609
09/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/02/2013,15834.69,393.49,1058.75,1834.04,370.83,257.91,159.3,2108.34,677.66,959.68,106.14,1905.19,718.4,2343.67,1517.01,1070.51,913.034,3299.88,98.21,,551.05,382.617,96.4576,241.962,232.5195,479.186,235.469,2.111,1.609
12/02/2013,15864.96,397.43,1059.03,1831.55,370.89,259.67,160.48,2121.12,678.9,959.42,107.53,1892.93,719.2,2317.14,1519.43,1073.52,917.515,3330.8,98.69,968.5,551.55,382.641,96.3044,241.543,232.2001,479.04,235.429,2.103,1.629
13/02/2013,15879.99,397.7,1064.88,1829.79,370.29,259.4,160.45,2120.34,679.2,958.49,107.66,1894.46,715.5,2309.32,1520.33,1073.81,920.578,3344.58,99.06,957.02,555.08,382.609,96.1651,241.178,231.7628,478.373,235.066,2.209,1.671
14/02/2013,15896.06,396.27,1065.84,1832.93,370.75,258.33,159.94,2107.92,679.37,959.5,108.21,1893.06,712.08,2278.76,1521.38,1076.81,923.761,3326.71,98.91,954.88,557.25,387.043,96.3621,241.751,232.265,478.529,234.527,2.195,1.643
15/02/2013,15878.69,394.44,1066.52,1832.38,370.66,258.55,159.87,2099.17,675.95,959.68,108.96,1892.87,700.48,2270.34,1519.79,1076.01,923.151,3329.02,98.72,942.41,558.01,388.427,96.3152,241.631,232.4062,478.655,234.099,2.193,1.652
16/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/02/2013,,395.16,1064.34,,370.36,258.55,159.96,2100.16,,,109.05,,701.24,,,,,3322.72,98.54,962.69,557.03,386.136,,241.716,,478.828,,2.195,1.629
19/02/2013,15995.15,398.57,1063.99,1831.36,370.34,260.39,161.23,2116.43,675.63,959.32,110.38,1908.19,699.04,2175.4,1530.94,1082.58,932.002,3355.15,99.64,963.61,555.56,380.074,96.2428,241.397,232.332,479.036,234.368,2.182,1.622
20/02/2013,15779.18,398.78,1068.46,1831.72,370.18,258.8,160.68,2115.2,668.28,960.42,109.39,1877.07,681.21,2395.65,1511.95,1063.13,913.498,3365.96,99.31,973.7,562.11,383.694,96.2678,241.439,232.1134,478.434,234.209,2.193,1.654
21/02/2013,15668.37,391.13,1053.14,1833.92,370.53,256.64,159.23,2082.18,657.31,960.48,107.23,1842.54,684.54,2412.69,1502.42,1053.01,905.401,3312.91,97.86,962.86,554.21,376.108,96.4396,241.893,232.7766,478.565,234.46,2.101,1.573
22/02/2013,15811.89,393.03,1053.39,1834.73,370.68,259.2,160.27,2098.06,658.12,959.77,108.68,1863.98,686.25,2320.28,1515.6,1064.85,916.157,3336.18,99.12,963.48,553.77,373.007,96.4741,242.049,232.9789,478.627,234.91,2.109,1.568
23/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/02/2013,15518.73,394.25,1054.41,1839.47,371.11,254.41,158.42,2091.39,658.64,957.68,107.03,1845.13,692.33,2705.78,1487.85,1044.44,895.845,3345.84,99.07,980.7,553.64,373.156,96.7592,242.947,234.1479,478.932,235.42,2.081,1.556
26/02/2013,15610.86,388.68,1042.71,1840.44,371.82,256.24,158.76,2071.75,653.56,960.62,106.89,1846.37,701.1,2636.61,1496.94,1050.88,900.054,3302.8,97.78,966.77,547.01,366.965,96.8288,242.991,234.3152,479.667,236.597,1.967,1.453
27/02/2013,15809.18,391.06,1046.56,1839.29,371.91,258.05,159.87,2089.94,650.13,961.37,108.24,1863.56,693.79,2406.18,1515.99,1067.25,909.919,3331.08,98.68,953.72,549.53,368.118,96.7585,242.727,234.1896,480.162,236.234,1.958,1.451
28/02/2013,15800.71,394.84,1054.62,1840.67,371.93,257.71,160.3,2106.29,648.21,960.14,108.76,1863.65,686.48,2511.61,1514.68,1069.03,911.106,3349.39,99.64,975.66,555.22,376.657,96.8101,242.987,233.993,480.346,236.603,1.973,1.454
01/03/2013,15831.85,391.99,1053.13,1842.17,372.15,258.81,160.42,2088.22,642.65,960.26,108.3,1885.47,684.29,2549.9,1518.2,1070.36,914.729,3358.29,99.3,984.33,554.81,374.7,96.9197,243.317,234.3946,480.627,237.203,1.871,1.41
02/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/03/2013,15901.64,391.37,1041.28,1841.13,371.58,260.59,161.26,2099.1,640.41,959.1,108.4,1896.73,683.32,2358.78,1525.2,1074.52,916.68,3341.46,99.28,992.25,546.91,367.53,96.8495,243.108,234.3252,480.597,237.142,1.907,1.418
05/03/2013,16060.02,396.11,1049.94,1840.35,371.35,262.67,162.51,2110.15,645.94,959.57,109.3,1942.49,684.41,2302.53,1539.79,1086.27,927.398,3386.61,101.06,988.62,550.22,369.485,96.7812,243.025,234.0691,480.087,236.975,1.962,1.45
06/03/2013,16082.05,396.93,1059.84,1837.63,370.73,261.91,162.4,2108.15,641.74,961.28,109.55,1935.45,687.51,2312.05,1541.46,1086.46,929.961,3387.42,100.81,1003.22,555.08,374.598,96.6089,242.582,233.638,479.096,236.316,1.955,1.457
07/03/2013,16117.14,397.29,1057.92,1833.99,369.79,260.58,161.99,2111.03,646.65,961.03,110.34,1945.65,685.54,2255.13,1544.26,1088.36,934.571,3393.2,100.76,1004.35,553.73,373.362,96.3992,242.03,232.9104,478.621,235.309,2.011,1.492
08/03/2013,16200.65,397.48,1065.94,1830.28,369.22,260.89,161.49,2113.53,648.81,960.36,111.03,1941.43,685.43,2219.82,1551.18,1096.35,942.502,3415.55,101.58,1020.5,557.17,378.587,96.1724,241.409,232.3117,477.212,233.734,2.061,1.525
09/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2013,16246.32,399.28,1063.56,1830.73,368.41,261.1,161.89,2115.84,648.72,960.74,111.38,1944.85,686.86,2115.23,1556.22,1098.64,942.509,3424.63,101.49,1039.98,555.62,375.982,96.1831,241.51,232.1461,477.19,233.62,2.016,1.516
12/03/2013,16209.02,399.19,1057.65,1833.23,369.02,260.02,161.54,2108.72,649.62,960.97,110.78,1938.45,691.83,2164.03,1552.48,1096.43,940.263,3427.86,101.5,1035.9,552.6,371.608,96.3146,241.957,232.6212,477.027,234.21,1.964,1.481
13/03/2013,16237.17,396.77,1049.08,1833.54,368.89,260.19,161.56,2097.25,647.17,961.42,110.82,1930.45,689.66,2142.86,1554.52,1100.4,943.902,3413.15,101.5,1031.42,548.7,364.311,96.3122,241.943,232.674,476.78,233.855,1.966,1.481
14/03/2013,16335.73,399.86,1047.7,1832.99,368.91,261.89,162.89,2115.36,650.23,961.56,111.79,1940.32,690.36,2120.56,1563.23,1107.54,953.068,3438.73,102.61,1038.17,547.42,365.897,96.2605,241.766,232.5568,476.121,233.947,1.963,1.473
15/03/2013,16308.83,402.69,1042.24,1835.18,369.25,262.44,163.95,2126.84,652.5,961.75,111.07,1921.9,685.64,2133.5,1560.7,1103.66,952.483,3422.11,102.21,1051.65,544.34,362.836,96.4017,242.168,232.8448,476.134,234.873,1.936,1.455
16/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2013,16221.91,397.35,1030.11,1837.42,370.39,261,162.82,2113.64,650.3,961.45,109.99,1916.65,691.32,2241.88,1552.1,1097.19,947.203,3406.66,101.96,1028.34,536.59,355.976,96.5619,242.575,233.3321,476.899,236.064,1.895,1.407
19/03/2013,16177.5,396.32,1024.96,1840.48,370.81,259.47,161.78,2117.21,643.16,962.31,108.76,1902.02,694.52,2248.58,1548.34,1092.26,942.846,3397.56,101.54,1045.89,536.74,354.417,96.7529,243.117,234.092,477.254,236.497,1.83,1.346
20/03/2013,16295.2,397.32,1026.35,1838.09,370.31,260.46,162.23,2134.13,648.7,962.2,109.4,1915.88,691.8,2117.18,1558.71,1102.49,951.948,3393.51,101.85,,536.46,361.347,96.6419,242.664,233.4956,477.047,236.143,1.875,1.387
21/03/2013,16160.72,396.79,1022.43,1838.4,370.68,259.4,162.04,2139.9,644.55,961.41,108.49,1897.07,695.41,2180.63,1545.8,1092.58,943.921,3371.96,101.15,1058.1,535.62,360.179,96.6686,242.695,233.4625,477.061,235.737,1.859,1.365
22/03/2013,16263.65,396.69,1015.47,1839.33,370.83,260.92,163.22,2148.71,646.5,960.09,108.38,1905.67,692.65,2158.94,1556.89,1097.66,946.273,3372.79,101.01,1038.57,532.86,358.685,96.7223,242.788,233.5365,476.847,235.894,1.852,1.379
23/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2013,16213.78,395.47,1022.27,1839.66,371.26,261.12,163.7,2136.9,649.03,960,107.97,1889.43,690.88,2124.09,1551.69,1093.56,945.846,3366.38,100.73,1047.29,538.77,361.056,96.7363,242.82,233.6563,476.914,236.226,1.803,1.327
26/03/2013,16332.31,395.68,1028.65,1840.01,371.25,262.98,164.58,2139.74,654.54,961.11,108.71,1901.47,689.4,2078.43,1563.77,1101.99,949.819,3376.88,100.9,1044.42,540.78,360.804,96.7796,242.84,233.4422,476.922,236.164,1.788,1.345
27/03/2013,16329.57,393.72,1032.05,1842.83,371.43,262.99,164.76,2138.63,657.78,962.01,108.39,1912.18,691.3,2103.22,1562.85,1103.12,950.235,3367.33,100.49,1046.47,544.17,363.741,96.9642,243.236,233.9932,477.35,237.165,1.722,1.27
28/03/2013,16396.15,395.11,1032.62,1842.14,371.73,264.08,164.99,2151.6,655.05,961.61,108.91,1929.93,687.37,2079.3,1569.19,1111.57,951.542,3380.64,100.92,1036.78,542.36,359.487,96.9044,243.03,233.8685,477.421,237.498,1.768,1.289
29/03/2013,,395.09,1034.9,,371.73,264.08,164.98,2152.38,,,108.83,1929.93,688.62,,,,,,100.92,1034.71,543.7,359.455,,,,,,1.768,1.289
30/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2013,,,,,,,,,,,,,,,,,,,,,,,,243.086,,477.537,,,
01/04/2013,16304,393.12,1031.15,1843.88,372.32,264.66,164.27,2151.51,653.1,961.49,108.2,1898.49,688.85,2104.98,1562.17,1101.31,938.786,,100.99,1000.57,542.45,359.41,97.0052,243.352,234.3013,477.655,237.838,1.768,1.289
02/04/2013,16359.22,394.75,1029.1,1843.01,372.09,265.59,165.44,2163.4,651.87,962.13,108.81,1920.61,678.48,2026.53,1570.25,1101.23,934.298,3420.02,102.21,991.34,542.76,357.63,96.9343,243.175,234.0351,477.677,237.511,1.777,1.307
03/04/2013,16171.47,394.1,1024.99,1846.7,373.07,264.83,165.18,2143.68,638.67,963.99,107.1,1895.8,670.96,2122.24,1553.69,1086.09,918.712,3385.25,101.24,1010.43,541.94,356.271,97.1381,243.826,235.0536,478.155,237.834,1.755,1.288
04/04/2013,16242.61,390.09,1017.06,1851.51,373,268.89,166.59,2147.24,633,960.67,107.34,1884.45,669.28,2081.17,1559.98,1091.7,925.662,3344.4,100.2,1037.76,538.28,356.214,97.3784,244.738,236.1168,478.966,238.724,1.713,1.239
05/04/2013,16180.68,389.68,1008.13,1856.81,373.85,269.77,167.36,2150.98,628.26,960.22,107.68,1860.49,680.44,2083,1553.28,1089.12,923.277,3292.67,98.67,1066.24,529.62,346.095,97.673,245.906,237.6418,480.716,240.557,1.631,1.212
06/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2013,16290.72,390.97,1007.14,1854.5,373.1,272.67,168.46,2159.82,632.31,957.42,108.85,1860.89,677.42,2012.48,1563.07,1098.62,931.487,3306.04,98.83,1101.74,526.45,346.726,97.5351,245.673,237.3945,480.833,240.226,1.697,1.237
09/04/2013,16336.54,393.32,1015.93,1853.83,372.87,272.46,168.4,2169.55,637.09,956.66,109.35,1881.81,682.57,2005.61,1568.61,1101.33,929.339,3324.98,98.96,1102.04,528.86,352.273,97.4692,245.577,237.5044,480.745,239.276,1.738,1.26
10/04/2013,16542.43,398.97,1024.49,1850.28,371.91,274.16,169.56,2193.56,636.03,957.76,111.1,1947.46,671.16,1932.21,1587.73,1115.87,946.094,3364.78,100.68,1121.04,532.95,355.038,97.2309,244.927,236.9646,480.485,238.155,1.783,1.304
11/04/2013,16601.86,403.41,1029.22,1851.51,372.24,275.96,170.62,2201.67,631.61,958.93,111.11,1932.4,672.27,1933.65,1593.37,1121.51,947.052,3383.86,101.25,1147.29,537.29,355.499,97.2835,245.16,237.0368,480.375,238.031,1.767,1.301
12/04/2013,16552.65,400.94,1019.61,1856.14,373.1,276.47,171.57,2193.11,623.16,959.79,110.55,1934.74,640.42,1885.21,1588.85,1117.36,942.852,3367.49,100.36,1148.57,533.88,354.447,97.5438,246.039,238.0682,480.822,239.519,1.727,1.26
13/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2013,16139.14,396.74,1003.29,1857.71,373.47,270.78,168.79,2168.3,608.83,960.45,108.25,1891.78,579.9,2242.35,1552.36,1083.16,907.179,3343.56,99.7,1133.99,530.16,347.779,97.6461,246.345,238.2556,481.173,239.138,1.704,1.245
16/04/2013,16377.76,395.03,1008.92,1856.44,373.52,275.35,170.26,2170.81,609.91,959.39,109.83,1926.38,587.08,1980.49,1574.57,1102.03,923.298,3323.5,98.93,1119.2,532.31,347.253,97.5733,246.121,237.9179,481.116,238.859,1.731,1.277
17/04/2013,16138.63,391.14,1001.1,1857.38,373.47,272.09,168.98,2152.36,600.97,959.05,107.51,1879.16,590.94,2208.75,1552.01,1083.81,906.8,3292.19,97.39,1136.01,531.58,344.646,97.6337,246.224,238.3201,481.708,238.494,1.683,1.228
18/04/2013,16032.14,389.64,997.33,1858.55,373.7,271.8,168.96,2158.31,606.01,960.11,106.74,1841.36,596.75,2309.39,1541.61,1077.51,901.513,3292.53,97.38,1122.97,529.81,343.697,97.696,246.388,238.4181,481.78,238.282,1.658,1.226
19/04/2013,16185.28,390.64,1011.17,1857.46,373.2,276.05,171.07,2168.57,607.5,959.22,107.56,1865.71,602.26,2147.69,1555.25,1091.95,912.497,3314,97.89,1126.67,537.41,353.141,97.6205,246.198,238.2542,481.704,237.493,1.662,1.251
20/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/04/2013,16255.56,391.69,1011.96,1858.14,373.2,275.57,170.62,2174.42,609.1,958.58,108.8,1893.7,612.79,2059.93,1562.5,1095.79,914.802,3310.47,98.05,1145.6,539.61,354.338,97.6678,246.384,238.5216,481.801,238.286,1.652,1.232
23/04/2013,16434.04,396.37,1009.81,1858.26,373.33,277.15,171.63,2190.17,607.11,960.7,110.06,1911.36,607.74,1960.86,1578.78,1110.09,929.361,3374.13,100.44,1143.78,534.71,348.968,97.6548,246.486,238.6342,481.723,238.975,1.715,1.26
24/04/2013,16446.32,400.44,1017.71,1858.58,373.25,277.82,172.31,2201.78,614.65,961.23,110.48,1910.61,614.81,1971.52,1578.79,1114.26,934.114,3388.25,101.17,1164.35,540.85,355.268,97.6694,246.564,238.8495,481.762,238.987,1.689,1.238
25/04/2013,16520.19,403.84,1027.3,1857.8,373.2,276.71,172.03,2204.38,625.15,962.4,111.57,1919.19,629.56,1989.87,1585.16,1121.06,940.283,3397.11,101.92,1172.78,545.71,358.603,97.6176,246.441,238.3692,481.811,239.364,1.731,1.238
26/04/2013,16482.18,403.81,1022.36,1861.17,374.65,275.93,171.46,2199.54,622.29,964.13,111.48,1915.22,626.81,1993.59,1582.24,1115.24,935.253,3388.74,101.55,1161.19,545.37,360.054,97.8107,247.072,239.2717,482.298,240.324,1.679,1.206
27/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/04/2013,16600.58,406.49,1027.42,1861.24,374.85,278.17,172.8,2220.35,629.99,962.96,112.79,1942.64,633.53,1986.97,1593.61,1121.95,942.43,3403.54,102.08,,546.66,359.592,97.7945,247.036,239.4158,482.435,240.181,1.657,1.204
30/04/2013,16654.16,410.09,1039.45,1860.78,375.41,281.37,174.62,2239.75,624.44,962.97,113.46,1955.15,633.94,1954.47,1597.57,1128.47,947.461,3390.18,101.87,1165.13,552.41,363.539,97.7638,247.071,239.1013,482.926,239.293,1.69,1.216
01/05/2013,16472.59,408.81,1038.12,1863.33,375.92,279.07,173.52,2224.79,611.06,962.61,111.84,1944.44,625.81,2038.82,1582.7,1116.5,924.239,3402.27,101.93,1158.37,552.46,363.569,97.9257,247.656,239.9019,483.619,239.297,1.652,1.208
02/05/2013,16636.16,406.32,1037.33,1863.63,375.54,280.99,173.95,2214.1,622.62,962.7,112.31,1983.63,630.37,1968.59,1597.59,1127.88,939.852,3402.91,102.28,1153.28,551.63,361.84,97.9624,247.87,239.8482,483.694,238.92,1.623,1.165
03/05/2013,16816.72,409.08,1042.26,1855.84,373.88,281.94,174.36,2224.17,631.08,962.64,113.46,2012.65,631.45,1932.39,1614.42,1140.38,954.42,3435.66,103.36,,551.81,362.812,97.4841,246.573,238.1041,483.172,237.112,1.725,1.24
04/05/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/05/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/05/2013,16860.72,407.97,1046.02,1854.52,373.32,283.47,174.78,2209.15,632.74,962.64,113.86,2020.69,631.58,1890.01,1617.5,1145.12,959.804,,103.35,,556.4,366.711,97.3913,246.371,237.9051,482.576,236.509,1.718,1.243
07/05/2013,16954.93,411.49,1052.48,1854.02,373.19,285,175.41,2223.6,630.47,963.86,113.98,2008.53,623.46,1883.49,1625.96,1152.69,967.819,3451.52,103.61,1188.57,558.79,369.52,97.3424,246.33,237.9584,482.291,236.184,1.788,1.298
08/05/2013,17025.23,416.25,1061.09,1855.82,373.98,285.06,176.11,2234.54,632.85,965.64,114.98,2018.21,633.11,1906.9,1632.69,1158.73,970.406,3466.76,104.26,1194.34,563.89,373.197,97.4258,246.597,238.2416,482.404,235.995,1.771,1.269
09/05/2013,16960.77,413.77,1060.58,1854.63,373.2,282.89,174.72,2217.39,634.91,964.49,113.92,2011.5,626.28,1936.99,1626.67,1155.22,966.258,3473.99,104.27,1181.83,564.58,372.904,97.3774,246.501,238.3977,482.793,236.346,1.784,1.27
